turn,speaker,sentence,transcript,label_getting_students_to_relate,label_keeping_everyone_together,label_not_a_talk_move,label_press_for_accuracy,label_press_for_reasoning,label_restating,label_revoicing
250,T,You could get two from this one and  two from this one and two from this one and two from this  one,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
251,S,But could you convince her,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
252,S,Michelle,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
252,S,Him,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
253,S,No her,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
254,S,Her,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
255,S,Yeah,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
256,S,All right,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
256,S,Ive done this before,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
256,S,Okay,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
257,T,Take another piece of paper if you want to because it sounds  like your approach is a little different,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
258,S,Okay,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
259,T,You gotta convince me there are 8 and only 8,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
259,T,No more or  fewer,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
260,S,Whoa,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
260,S,You do draw big,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
261,T,Now now Jeff this is this might be a little different here,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
261,T,Lets see whats going on here,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
262,S,Okay first you have without any blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
262,S,With just red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
262,S,RRR,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
263,T,Okay no blues,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
264,S,Then you have with one blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
265,T,Okay,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
266,S,BRR Or RBR Or RRB,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
267,T,Anything else,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
268,S,And you would do the same pattern for everything else,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
269,S,No not with the blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
269,S,Not with one blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
270,S,You would you would do it with the one red and two  blues,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
271,S,You would alternate like,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
272,S,You would do it the other way around,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
273,T,Thats not what she said,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
273,T,Let her finish,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
273,T,Thats what you  would do,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
273,T,Lets hear what Stephanie does,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
273,T,Maybe shes not  the same,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
274,S,Well theres no more of these because if you had to go  down the other one youd have to have another,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
274,S,But okay,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
275,T,You buy that,Gang of Four_Grade 4.xlsx,True,False,False,False,False,False,False
275,T,Thats all there is of those,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
275,T,Okay,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
276,S,Then you have with 3 blues,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
276,S,Well no not with 3 blues,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
276,S,Ill  go like that,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
277,T,You have no blues and now you have exactly one blue,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
278,S,Okay,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
278,S,Now you have exactly 2 blues,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
278,S,Wait wait actually  yeah thats what I did last time because I did it back with 2  things,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
279,T,Okay lets see that,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
280,S,Then with 3 blues,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
281,S,Which is,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
282,S,Then you get every single one,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
283,S,You could put BBR You could put RBB,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
284,S,You could put BRB,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
284,S,You could put,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
285,S,Yeah but thats not what Im doing,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
285,S,Im doing it so that  theyre stuck together,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
286,S,There should be one with one red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
286,S,Then you could make it  up and then theres one with two reds and theres one with 3  reds,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
287,S,Ahh but see you did the same thing but theres blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
288,S,Theres all reds,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
288,S,And then theres 3 reds 2 reds,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
288,S,There  should be one with one red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
288,S,And then you change it to blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
289,S,Well thats not how I do it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
290,T,Lets hear how how Steph well hear well hear that other  way,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
290,T,Thats interesting,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
290,T,Okay now so what youve done so  far is,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
291,S,One blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
291,S,Two blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
292,T,Okay,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
292,T,No blues,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
293,S,One blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
293,S,Two blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
294,T,One blue and two blues,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,True
294,T,But Milin just said you dont have  all two blues and you said thats why is that,Gang of Four_Grade 4.xlsx,False,False,False,False,True,False,False
295,S,Okay show me another 2 blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
295,S,With  them stuck together because thats what Im doing it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
296,S,In that case,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
297,T,Okay now what are you doing Stephanie,Gang of Four_Grade 4.xlsx,False,False,False,True,False,False,False
298,S,But but if you just had 2 blues and they werent stuck  together you could,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
299,S,But thats what Im doing Im doing the blues stuck  together,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
300,T,Okay,Gang of Four_Grade 4.xlsx,False,False,True,False,False,False,False
301,S,Then we had 3 blues that you could only make one of,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
301,S,Then   you want 2 blues stuck apart not stuck apart took apart,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
302,T,Separated,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
303,S,Yeah separated,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
303,S,And you can go blue red red  do I have  that,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
303,S,No,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
303,S,Blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
304,T,Okay so Milin wanted to stick that in earlier I thought and Michelle right,Gang of Four_Grade 4.xlsx,False,True,False,False,False,False,False
305,S,When you were doing 2 blues,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
305,S,You wanted  that stuck,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
306,S,Because see look at this,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
306,S,For 2 reds and one blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
306,S,Two  reds,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
307,S,And thats stuck together here for 2 reds,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
308,S,Yeah so youre following no pattern,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
309,S,And you have more stuck together here,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,Well youre following your pattern,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,But my pattern goes no  red one red,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,This was not meant to be like that,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,Thats not,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,Its in the category of one blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,That,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,I could stick that some  place in another category,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,But I want this to be in the  category of one blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,Not in the category of the opposite of  this one,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,And then I have this one the redredblue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,So to  you that you might put that way at the end of the line,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
310,S,But I  put it right here,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
311,S,I have a question,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
311,S,Do you have to make a pattern,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
313,S,No,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
314,S,Well then why is everybody going by a pattern,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
315,S,Because we liked it,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
316,S,Yeah its easier,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
317,S,Its easier,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
318,S,Because its easier than just going oohooh,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
319,S,Because if you because if you because if you just keep on  guessing like that youre not sure if theres going to be  more,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
320,S,Stephanie Its easier maybe like Shelly and Milins pattern was to go  put this in a different category,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
321,S,I know their patterns,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
322,S,Okay but what Im saying is that its that its just easier to  work with a pattern,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
323,S,Oh heres another one,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
323,S,Lets see,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
324,S,Yeah Ill put that in,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
325,S,Because you might have a duplicate,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
325,S,And and you may not  know,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
326,S,Its harder to check,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
326,S,Its harder to check just having them  like come up from out of the blue,Gang of Four_Grade 4.xlsx,False,False,False,False,False,False,False
